Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
West,Clay,Soybean,569.9703027,37.09576087,TRUE,FALSE,Cloudy,147,5.340913524
South,Loam,Soybean,696.7452243,37.95535955,FALSE,TRUE,Rainy,114,5.49202668
West,Clay,Barley,865.0041124,39.80699461,TRUE,FALSE,Cloudy,99,6.266933926
East,Peaty,Rice,336.2072456,35.33394499,TRUE,FALSE,Rainy,94,4.20353567
East,Sandy,Soybean,376.3796026,24.60367904,TRUE,FALSE,Cloudy,77,3.899585431
North,Chalky,Wheat,502.2897861,36.23046435,FALSE,TRUE,Rainy,122,3.959566704
South,Clay,Maize,483.5377394,33.71754311,FALSE,FALSE,Rainy,138,3.03394895
East,Clay,Rice,820.5496675,31.89975767,TRUE,TRUE,Sunny,148,7.811970147
West,Loam,Soybean,528.3253435,23.08372568,TRUE,FALSE,Sunny,112,4.960997747
East,Silt,Cotton,317.3610632,28.66400508,FALSE,TRUE,Cloudy,69,3.041064868
East,Peaty,Soybean,854.4794726,18.9999086,FALSE,FALSE,Rainy,87,5.174347668
West,Peaty,Maize,107.6023335,33.41231044,FALSE,TRUE,Sunny,145,2.911775087
North,Peaty,Rice,196.3540125,32.76061225,TRUE,TRUE,Sunny,85,4.176399531
South,Chalky,Wheat,154.9079443,25.06160251,FALSE,TRUE,Sunny,135,2.204576366
North,Chalky,Soybean,298.0190341,31.34244521,TRUE,TRUE,Sunny,81,3.977299184
West,Sandy,Soybean,730.7241332,25.31170959,FALSE,TRUE,Cloudy,74,6.091567982
East,Clay,Wheat,555.4484419,37.50978779,TRUE,FALSE,Sunny,67,5.901653321
South,Silt,Rice,767.2244145,16.22747704,TRUE,TRUE,Sunny,118,7.011762905
North,Loam,Cotton,561.9073144,31.80557423,FALSE,TRUE,Sunny,102,3.772798731
West,Peaty,Cotton,863.4302628,21.90810139,TRUE,FALSE,Cloudy,140,6.979201246
East,Sandy,Cotton,350.7634681,37.13500371,TRUE,TRUE,Cloudy,132,4.896367239
East,Clay,Barley,547.003551,36.02953741,TRUE,TRUE,Sunny,70,5.954986165
North,Sandy,Rice,218.2270087,21.93047013,TRUE,FALSE,Rainy,87,3.360341587
West,Silt,Wheat,608.86503,34.33771457,TRUE,TRUE,Sunny,132,7.618286092
East,Clay,Barley,286.0702157,33.9758463,FALSE,FALSE,Sunny,124,2.423343945
East,Loam,Cotton,519.3265592,15.24156846,FALSE,FALSE,Cloudy,86,2.740751643
South,Clay,Barley,554.5236152,15.91207079,TRUE,FALSE,Sunny,88,4.195136348
East,Chalky,Rice,143.5848282,24.9646857,FALSE,TRUE,Cloudy,108,2.385884445
North,Peaty,Barley,529.1159934,17.22009476,FALSE,FALSE,Sunny,80,3.919068201
West,Chalky,Soybean,296.8125148,18.28417068,TRUE,TRUE,Cloudy,96,4.845434203
West,Loam,Wheat,991.2834452,39.3548078,FALSE,FALSE,Cloudy,137,6.227087337
South,Peaty,Cotton,608.0859305,31.61975999,TRUE,FALSE,Cloudy,123,4.522549982
West,Silt,Maize,840.4414908,20.80379359,TRUE,FALSE,Sunny,61,5.725918851
North,Chalky,Cotton,546.5534739,36.45278232,TRUE,TRUE,Cloudy,85,5.627159751
East,Loam,Wheat,748.6938027,16.24070876,FALSE,TRUE,Sunny,123,5.594704454
South,Silt,Maize,127.1818008,36.90473944,TRUE,FALSE,Sunny,136,2.762800982
West,Peaty,Maize,740.5541346,37.93268093,TRUE,FALSE,Rainy,142,5.591396719
South,Sandy,Rice,747.1997461,22.79416274,TRUE,FALSE,Sunny,95,5.259781235
South,Sandy,Wheat,891.954361,33.51804984,TRUE,FALSE,Cloudy,133,6.845340231
West,Chalky,Maize,555.9472083,36.45953838,FALSE,TRUE,Rainy,101,4.579774684
South,Peaty,Barley,893.1793845,35.6447117,TRUE,TRUE,Sunny,108,7.38227606
West,Silt,Rice,596.6617016,20.87640722,FALSE,TRUE,Cloudy,137,5.09333216
North,Peaty,Wheat,441.3899219,15.08284114,FALSE,FALSE,Rainy,117,2.149024656
West,Peaty,Barley,144.468941,34.18594898,TRUE,FALSE,Rainy,79,2.907065767
East,Peaty,Maize,783.1965911,29.70245722,TRUE,TRUE,Cloudy,91,7.005057727
West,Peaty,Rice,823.039261,33.69467662,FALSE,FALSE,Cloudy,65,4.647251493
East,Loam,Soybean,401.8805887,22.43970122,FALSE,TRUE,Cloudy,127,3.032837272
South,Loam,Maize,155.7848107,20.68967439,TRUE,FALSE,Rainy,126,3.776595294
West,Peaty,Barley,715.9403165,33.43689176,TRUE,FALSE,Cloudy,147,4.728657418
East,Clay,Wheat,484.5557989,24.18120782,FALSE,TRUE,Sunny,72,4.575139946
West,Chalky,Rice,270.6164639,21.37734558,TRUE,FALSE,Cloudy,137,2.77227031
West,Clay,Cotton,459.6588544,36.67345958,TRUE,FALSE,Cloudy,108,4.986625883
West,Sandy,Rice,561.8580566,20.43148734,FALSE,FALSE,Rainy,79,2.746450562
North,Sandy,Soybean,224.4005171,30.2855075,TRUE,FALSE,Sunny,131,3.309612946
East,Peaty,Soybean,590.3570925,18.57957013,FALSE,TRUE,Sunny,87,4.243727671
North,Chalky,Wheat,343.5198662,38.04726296,TRUE,FALSE,Cloudy,134,3.827903279
North,Loam,Maize,790.0714417,32.41169901,FALSE,FALSE,Cloudy,113,4.675587672
East,Clay,Soybean,219.2166286,32.95806179,FALSE,TRUE,Rainy,83,2.103372965
West,Sandy,Maize,870.0788747,36.14722357,TRUE,TRUE,Rainy,122,7.798703498
North,Sandy,Wheat,212.3974061,16.5647991,TRUE,FALSE,Cloudy,136,3.750734415
North,Sandy,Soybean,360.1163934,22.40140376,FALSE,TRUE,Cloudy,70,3.223470978
North,Silt,Cotton,690.9120577,32.33739779,FALSE,FALSE,Sunny,143,4.347366789
West,Sandy,Maize,424.2030731,38.81720847,TRUE,FALSE,Sunny,142,4.304240532
North,Chalky,Wheat,470.9573813,35.87320632,TRUE,FALSE,Rainy,129,5.349706546
South,Chalky,Rice,543.937789,16.87496965,FALSE,TRUE,Sunny,115,4.236313657
East,Sandy,Barley,861.4300615,15.41907544,TRUE,TRUE,Rainy,110,7.206775627
South,Silt,Barley,851.8027054,20.57364855,TRUE,TRUE,Cloudy,134,6.975663582
West,Sandy,Maize,468.8397576,28.72906139,FALSE,TRUE,Sunny,82,4.238753695
North,Clay,Barley,606.8495258,16.4522349,TRUE,TRUE,Rainy,113,6.277307312
East,Chalky,Wheat,138.0110539,16.83804443,FALSE,TRUE,Rainy,149,1.947120776
North,Sandy,Rice,184.7174451,36.08690613,TRUE,FALSE,Rainy,127,3.217142119
West,Sandy,Rice,614.8324032,32.06951565,TRUE,FALSE,Sunny,126,5.694786914
East,Silt,Cotton,560.6583402,38.2144845,TRUE,TRUE,Cloudy,61,6.268149075
South,Loam,Soybean,210.9113956,29.87912656,TRUE,TRUE,Sunny,115,4.935901745
East,Silt,Barley,614.9135285,34.12965592,FALSE,TRUE,Cloudy,94,4.541755009
North,Chalky,Cotton,193.3227227,24.59004359,TRUE,FALSE,Sunny,126,2.473917592
East,Chalky,Wheat,133.0571989,33.54333151,TRUE,FALSE,Rainy,113,2.848113399
West,Chalky,Maize,651.5765894,38.57677233,TRUE,FALSE,Sunny,116,5.087405023
West,Silt,Soybean,864.8871483,27.52541613,TRUE,FALSE,Sunny,146,6.710600025
East,Peaty,Rice,395.6885495,25.05813061,TRUE,TRUE,Sunny,66,4.812635099
West,Sandy,Barley,220.2451992,27.75733442,TRUE,TRUE,Cloudy,134,5.1135126
West,Peaty,Soybean,898.8927309,17.09747821,TRUE,FALSE,Sunny,85,6.150442413
West,Clay,Cotton,118.772819,27.08909252,FALSE,FALSE,Rainy,126,1.064759638
South,Sandy,Barley,841.0458057,31.97006897,TRUE,FALSE,Cloudy,133,6.507326271
North,Silt,Soybean,601.6665016,29.03046326,TRUE,FALSE,Sunny,77,5.180812472
West,Peaty,Maize,240.675143,37.62468841,FALSE,FALSE,Cloudy,142,2.396398599
East,Clay,Wheat,817.1976563,22.27176695,TRUE,TRUE,Sunny,99,7.081025376
West,Sandy,Cotton,537.0385631,34.92137624,TRUE,TRUE,Cloudy,62,5.773301251
South,Loam,Maize,349.2856339,18.71248728,TRUE,FALSE,Cloudy,75,3.983794882
East,Chalky,Cotton,859.1621395,20.38004821,TRUE,TRUE,Sunny,66,7.477485699
North,Silt,Wheat,657.0215942,34.00697069,FALSE,FALSE,Rainy,123,3.706459159
East,Silt,Cotton,132.9159368,18.83293751,FALSE,TRUE,Sunny,97,3.175684634
East,Silt,Rice,695.1218462,17.63560776,FALSE,FALSE,Rainy,143,3.856608033
East,Clay,Barley,515.3503243,29.5627957,FALSE,FALSE,Cloudy,69,2.789512636
East,Clay,Cotton,956.139529,25.94494713,TRUE,FALSE,Sunny,136,6.670464164
West,Loam,Barley,407.3276854,17.75572586,FALSE,TRUE,Sunny,72,3.512455357
North,Silt,Rice,745.909643,34.74375371,TRUE,FALSE,Rainy,110,5.408252452
West,Loam,Cotton,215.988086,24.6088484,FALSE,TRUE,Cloudy,68,2.537225226
South,Silt,Rice,912.3270005,21.41953996,TRUE,FALSE,Sunny,67,6.155756769
South,Silt,Cotton,698.7704482,15.00027594,TRUE,TRUE,Sunny,119,6.903432982
East,Sandy,Rice,341.1477244,18.75240455,FALSE,FALSE,Rainy,76,2.058859017
West,Clay,Wheat,734.2503228,16.11304601,TRUE,TRUE,Sunny,106,6.968668814
West,Peaty,Rice,791.1051061,27.27170159,TRUE,TRUE,Sunny,85,7.446445691
North,Loam,Soybean,222.7069352,19.96812379,FALSE,FALSE,Cloudy,101,2.282158219
North,Loam,Cotton,893.1162411,29.92082115,FALSE,TRUE,Cloudy,92,6.390212534
North,Chalky,Soybean,332.3355061,27.45251122,FALSE,FALSE,Rainy,85,2.662732905
West,Peaty,Rice,898.8672546,35.46257765,TRUE,TRUE,Cloudy,104,8.215567357
North,Loam,Rice,803.3354214,33.95607076,FALSE,FALSE,Cloudy,113,4.906265298
North,Sandy,Rice,706.7372214,28.50245334,TRUE,FALSE,Rainy,76,6.011827433
North,Sandy,Maize,863.5770348,37.79352342,TRUE,TRUE,Cloudy,86,7.584554117
East,Clay,Rice,713.423179,29.27928356,FALSE,FALSE,Sunny,94,4.672352861
South,Sandy,Maize,863.9252805,20.34458983,TRUE,TRUE,Cloudy,80,7.280532242
South,Silt,Soybean,713.4569641,25.145676,TRUE,FALSE,Sunny,91,5.712316398
West,Loam,Cotton,726.1891244,32.1657798,FALSE,TRUE,Cloudy,140,5.027073744
West,Chalky,Soybean,485.48707,15.33027513,TRUE,FALSE,Cloudy,146,5.500592191
East,Peaty,Wheat,463.3576848,39.04741623,FALSE,TRUE,Cloudy,126,4.816775238
South,Loam,Maize,196.8867542,28.81953215,FALSE,FALSE,Rainy,146,1.387310718
North,Peaty,Maize,491.4051971,25.82362566,TRUE,TRUE,Rainy,69,5.280841451
North,Loam,Wheat,240.4380497,37.71511346,FALSE,TRUE,Sunny,134,3.348298962
West,Chalky,Cotton,332.8939438,24.74335707,FALSE,FALSE,Rainy,129,2.139839361
South,Silt,Cotton,545.6190708,20.08101675,TRUE,TRUE,Cloudy,71,6.591339604
West,Silt,Wheat,858.8947893,28.60417889,FALSE,TRUE,Cloudy,72,5.925761117
West,Sandy,Wheat,253.7345357,21.68861502,FALSE,TRUE,Rainy,109,2.863923114
North,Peaty,Soybean,280.384381,31.98712944,TRUE,TRUE,Cloudy,102,5.022337464
North,Silt,Cotton,723.2445909,29.56803305,FALSE,FALSE,Rainy,98,4.35148143
South,Peaty,Cotton,264.8624039,20.49777461,TRUE,TRUE,Rainy,108,4.717586533
West,Loam,Maize,841.4856319,22.41490954,FALSE,FALSE,Cloudy,86,4.46411203
East,Loam,Barley,968.3731448,23.75515207,TRUE,FALSE,Cloudy,105,6.842772841
South,Chalky,Barley,639.4059556,15.54673928,TRUE,TRUE,Rainy,145,5.897071934
West,Silt,Soybean,493.0032822,24.11263383,FALSE,FALSE,Rainy,115,3.04559444
South,Sandy,Cotton,496.0135556,17.29039312,TRUE,TRUE,Rainy,138,4.743792049
South,Sandy,Maize,305.4032043,26.43755702,FALSE,TRUE,Sunny,108,2.713778199
South,Peaty,Cotton,979.4961429,29.02186589,TRUE,FALSE,Sunny,117,6.301244927
East,Silt,Soybean,864.9321679,16.13584503,TRUE,TRUE,Cloudy,101,7.336738768
East,Chalky,Wheat,976.967752,37.91741452,TRUE,FALSE,Cloudy,113,6.785519781
North,Chalky,Rice,570.6985,29.67845385,TRUE,FALSE,Sunny,87,4.874908805
North,Chalky,Barley,243.749242,19.60143659,TRUE,FALSE,Rainy,88,2.96817725
West,Chalky,Barley,435.5133282,18.44864208,TRUE,TRUE,Cloudy,85,5.577262047
South,Loam,Cotton,268.1291962,38.80362837,FALSE,TRUE,Cloudy,141,2.917870609
West,Clay,Cotton,185.7571708,29.1256923,FALSE,FALSE,Cloudy,69,1.838079547
North,Peaty,Soybean,985.8852263,33.38491636,TRUE,TRUE,Cloudy,98,8.572131387
East,Silt,Wheat,816.1046026,20.08300976,FALSE,FALSE,Rainy,137,4.897981018
North,Loam,Soybean,302.9377338,22.64956584,TRUE,TRUE,Cloudy,61,3.606770641
West,Peaty,Soybean,280.0882702,20.5468994,TRUE,FALSE,Rainy,64,2.608011179
North,Silt,Maize,441.7351558,38.44848343,TRUE,TRUE,Sunny,96,5.156450958
West,Silt,Barley,813.3106104,35.5812758,FALSE,FALSE,Cloudy,84,4.638602905
West,Clay,Barley,667.8980509,25.17608925,TRUE,FALSE,Cloudy,130,4.832864719
West,Silt,Cotton,311.5889544,34.21749512,TRUE,TRUE,Rainy,134,5.082703439
West,Chalky,Barley,585.4142579,27.39926503,TRUE,FALSE,Cloudy,129,5.457800185
North,Peaty,Maize,790.9999028,33.65553367,TRUE,TRUE,Rainy,122,6.592783119
West,Loam,Cotton,961.950821,35.0777542,FALSE,FALSE,Sunny,75,4.910435873
West,Peaty,Maize,719.1896092,27.4418029,TRUE,FALSE,Sunny,97,6.203923843
South,Sandy,Soybean,606.1307523,38.32868528,FALSE,TRUE,Cloudy,71,5.500845723
West,Clay,Wheat,749.4785439,30.37346857,TRUE,FALSE,Rainy,88,5.735317055
North,Silt,Barley,856.4454586,38.10655516,FALSE,TRUE,Sunny,123,5.813245557
West,Chalky,Barley,844.8768573,23.27510311,FALSE,TRUE,Sunny,123,5.655127807
East,Chalky,Soybean,718.9859322,31.21541915,FALSE,TRUE,Rainy,74,5.412648816
East,Chalky,Maize,551.3446058,25.75694,TRUE,TRUE,Cloudy,140,6.055484042
West,Chalky,Cotton,403.3044208,16.2260416,FALSE,TRUE,Rainy,85,3.607949807
East,Chalky,Soybean,262.0336086,32.44633025,TRUE,TRUE,Rainy,117,4.770690708
East,Peaty,Rice,825.0473449,32.8112762,FALSE,FALSE,Sunny,104,5.258726412
North,Peaty,Wheat,629.9809606,23.83713807,TRUE,TRUE,Cloudy,144,5.127590349
South,Sandy,Cotton,879.7671012,20.056235,FALSE,TRUE,Cloudy,83,5.972886748
East,Chalky,Maize,641.2653468,17.22663308,FALSE,FALSE,Sunny,102,3.456652058
East,Peaty,Wheat,422.2122154,39.05376066,TRUE,TRUE,Sunny,130,6.014630568
South,Clay,Rice,353.4071879,15.15974229,TRUE,FALSE,Cloudy,80,3.518548453
South,Sandy,Wheat,565.4670413,24.76796694,FALSE,FALSE,Sunny,101,2.311406952
East,Clay,Barley,829.1921985,29.94870836,TRUE,TRUE,Rainy,88,7.943380938
West,Clay,Rice,442.6457951,27.94389341,TRUE,TRUE,Sunny,133,4.848436239
East,Sandy,Rice,158.8449402,21.92955805,FALSE,TRUE,Cloudy,98,2.230924022
West,Loam,Wheat,633.8025941,33.23071655,TRUE,TRUE,Cloudy,101,5.657406493
West,Sandy,Cotton,345.9480546,25.90840314,FALSE,TRUE,Rainy,72,3.532310026
West,Silt,Barley,219.3784417,31.63086176,FALSE,FALSE,Cloudy,98,1.789833024
South,Chalky,Rice,575.7539591,20.97665199,FALSE,FALSE,Rainy,125,2.632035096
East,Clay,Soybean,843.8238121,30.22296351,TRUE,TRUE,Rainy,126,7.319925005
East,Sandy,Rice,837.6000177,38.79360554,FALSE,TRUE,Cloudy,112,5.258559544
North,Chalky,Maize,294.60657,32.42655472,TRUE,TRUE,Sunny,66,4.773206656
South,Sandy,Rice,909.2183751,28.79378965,FALSE,TRUE,Sunny,65,6.320382383
North,Sandy,Wheat,263.361445,28.91067419,TRUE,FALSE,Cloudy,106,3.030354565
North,Sandy,Wheat,108.7610342,29.99283466,TRUE,TRUE,Sunny,111,2.794328795
West,Chalky,Rice,386.8658477,35.42549848,FALSE,TRUE,Cloudy,70,4.392888354
South,Clay,Soybean,528.5992756,37.68151182,TRUE,TRUE,Sunny,111,5.387042791
North,Clay,Rice,378.0012154,39.97531774,TRUE,TRUE,Sunny,63,4.993782652
East,Loam,Maize,397.9000158,27.62598703,FALSE,TRUE,Sunny,96,3.55487162
North,Clay,Soybean,120.5130655,31.35484667,FALSE,TRUE,Rainy,140,2.846352339
South,Loam,Barley,637.7870684,36.1354663,FALSE,FALSE,Rainy,67,4.321355446
East,Chalky,Soybean,930.7689722,35.00413481,TRUE,FALSE,Rainy,111,6.810779518
East,Clay,Cotton,635.0413011,34.60289549,TRUE,TRUE,Sunny,87,7.178721633
East,Chalky,Rice,435.2798271,29.90770852,TRUE,FALSE,Sunny,116,3.771990167
West,Sandy,Wheat,982.0653615,37.13555459,TRUE,FALSE,Rainy,90,7.220005525
East,Chalky,Wheat,559.1636861,18.93122625,FALSE,TRUE,Cloudy,143,3.348113968
West,Chalky,Soybean,695.3476934,16.63637215,TRUE,FALSE,Rainy,102,4.628220674
West,Loam,Soybean,773.3866159,19.0294314,TRUE,FALSE,Rainy,118,6.332681097
North,Silt,Maize,407.4259771,21.97168173,FALSE,FALSE,Sunny,103,2.588012111
North,Loam,Soybean,714.3472267,28.61392377,FALSE,FALSE,Cloudy,93,4.451905612
East,Sandy,Rice,562.8543223,18.34766349,FALSE,TRUE,Cloudy,118,3.96578061
South,Peaty,Wheat,585.2415695,37.99094098,FALSE,FALSE,Rainy,124,4.274161597
East,Chalky,Soybean,689.1959587,31.5410888,FALSE,FALSE,Cloudy,99,3.717651491
North,Clay,Wheat,868.6609401,19.43477135,FALSE,TRUE,Cloudy,123,5.855516652
East,Silt,Cotton,406.2452627,39.52038631,FALSE,TRUE,Sunny,89,4.167375936
North,Loam,Maize,457.2505631,25.2636792,FALSE,FALSE,Sunny,112,2.984946287
East,Sandy,Barley,608.3945159,27.48803848,TRUE,FALSE,Sunny,110,4.789474173
South,Loam,Barley,604.6870954,25.50191619,FALSE,FALSE,Cloudy,64,3.691836813
East,Chalky,Wheat,294.0401056,23.10934245,FALSE,TRUE,Sunny,106,3.576683699
South,Silt,Rice,766.3980223,24.83104939,FALSE,TRUE,Sunny,140,5.642260602
South,Chalky,Rice,533.0885521,39.25238322,TRUE,FALSE,Cloudy,70,4.410871372
East,Peaty,Maize,562.9553356,38.74024152,FALSE,TRUE,Sunny,69,4.948596846
South,Peaty,Rice,367.7885509,21.86925663,TRUE,FALSE,Cloudy,100,3.279910137
South,Silt,Rice,940.2778196,35.61249544,TRUE,TRUE,Cloudy,64,8.475069924
North,Chalky,Maize,927.5820192,36.2715989,TRUE,TRUE,Sunny,117,7.110505528
North,Sandy,Maize,839.8134605,16.78458084,TRUE,TRUE,Sunny,147,7.054380783
South,Loam,Rice,468.7589424,33.49405517,TRUE,TRUE,Rainy,80,6.694448466
West,Chalky,Maize,413.5465137,34.53614735,TRUE,FALSE,Sunny,71,3.776788211
East,Silt,Rice,361.692334,37.56629064,FALSE,FALSE,Rainy,97,3.240516589
South,Clay,Rice,149.0461254,36.95442098,TRUE,FALSE,Rainy,69,3.522378023
East,Chalky,Barley,669.3276604,30.43778375,FALSE,TRUE,Rainy,141,5.082919039
North,Silt,Wheat,627.8762969,33.05638221,FALSE,FALSE,Cloudy,120,3.687491577
East,Loam,Cotton,158.6088274,28.33614311,TRUE,TRUE,Rainy,67,3.581281249
South,Silt,Maize,355.2350877,36.05022658,FALSE,FALSE,Cloudy,138,2.440319517
South,Chalky,Wheat,708.6851451,31.56598477,FALSE,FALSE,Rainy,138,2.921192994
South,Peaty,Maize,562.3441683,33.27346783,TRUE,TRUE,Cloudy,128,6.312557349
South,Sandy,Cotton,860.0606421,27.53596892,FALSE,FALSE,Cloudy,97,4.540050882
West,Loam,Rice,962.0993466,16.47639898,TRUE,TRUE,Rainy,69,8.011754127
West,Clay,Wheat,229.6733436,39.37945123,FALSE,FALSE,Rainy,149,1.303771534
West,Clay,Maize,533.5553923,34.5849585,TRUE,TRUE,Rainy,98,7.210676171
South,Sandy,Maize,422.4774736,32.08318385,TRUE,TRUE,Rainy,80,5.554346209
West,Loam,Cotton,814.0710861,32.02527932,TRUE,FALSE,Rainy,64,6.648759669
East,Sandy,Soybean,482.5178338,39.05844031,TRUE,FALSE,Cloudy,102,4.899311069
South,Clay,Barley,870.9797317,20.2574112,FALSE,TRUE,Rainy,142,5.930126476
North,Silt,Barley,880.3701349,27.87737987,TRUE,TRUE,Rainy,137,8.058711765
South,Sandy,Wheat,325.0629061,35.15212481,TRUE,TRUE,Cloudy,122,4.594989235
East,Clay,Rice,177.4912286,32.22446783,TRUE,FALSE,Rainy,132,2.804186402
West,Chalky,Cotton,365.8717091,38.835741,FALSE,TRUE,Cloudy,129,3.532952198
South,Silt,Barley,484.3702636,30.29543905,FALSE,TRUE,Rainy,66,4.112466893
West,Loam,Barley,294.8423782,35.24611932,TRUE,FALSE,Sunny,67,3.253995342
South,Chalky,Wheat,621.5473981,24.26389555,TRUE,TRUE,Sunny,125,6.928762772
East,Silt,Wheat,683.9005154,19.58444397,FALSE,FALSE,Rainy,65,3.729021813
South,Sandy,Cotton,298.9368192,16.17875472,FALSE,FALSE,Cloudy,130,2.207864466
West,Loam,Maize,766.8524522,21.75662605,FALSE,TRUE,Cloudy,80,4.88692453
West,Peaty,Rice,231.709073,23.75260342,TRUE,FALSE,Cloudy,69,3.120868436
East,Silt,Rice,978.7386052,38.7854882,TRUE,FALSE,Cloudy,97,7.655263172
South,Loam,Maize,350.3225056,27.73372737,FALSE,FALSE,Cloudy,115,2.19616895
North,Silt,Cotton,244.230945,34.95659797,TRUE,FALSE,Cloudy,72,3.550157768
South,Clay,Maize,879.2904832,25.44806198,FALSE,TRUE,Sunny,63,5.61069236
East,Peaty,Barley,916.9202981,24.1123059,TRUE,TRUE,Cloudy,133,8.074306988
North,Silt,Barley,171.7237178,26.11824387,FALSE,TRUE,Cloudy,77,1.691520403
East,Silt,Barley,276.2572201,21.87455418,TRUE,FALSE,Cloudy,130,3.268657577
South,Clay,Wheat,372.4571719,19.388596,TRUE,TRUE,Rainy,130,4.826216153
North,Loam,Cotton,307.5843543,29.92338672,FALSE,FALSE,Sunny,82,2.19322381
East,Chalky,Soybean,388.471706,31.2173877,FALSE,TRUE,Sunny,96,3.871576508
West,Sandy,Maize,257.94912,24.2124367,FALSE,TRUE,Sunny,74,2.746811658
North,Chalky,Cotton,701.4408802,25.93666855,FALSE,TRUE,Rainy,147,4.767442651
North,Loam,Barley,129.8788119,34.06723309,TRUE,TRUE,Rainy,78,4.548373435
East,Clay,Maize,517.6741052,16.28602088,TRUE,TRUE,Cloudy,71,5.794779313
West,Silt,Soybean,941.3309506,35.16740599,FALSE,FALSE,Cloudy,119,5.38509468
North,Clay,Cotton,489.0038856,20.46760906,TRUE,TRUE,Cloudy,121,5.21130938
East,Sandy,Barley,911.3842828,25.73817093,FALSE,FALSE,Rainy,118,5.440243437
North,Chalky,Rice,468.7248971,38.24167082,TRUE,FALSE,Rainy,97,4.334029254
North,Silt,Maize,980.1270975,20.94764845,TRUE,FALSE,Rainy,97,7.324643957
North,Loam,Maize,372.1335926,23.86590273,TRUE,TRUE,Cloudy,103,5.119328464
West,Clay,Cotton,505.0030239,20.40555849,FALSE,FALSE,Rainy,66,2.776543969
South,Loam,Barley,418.3297796,38.79696652,TRUE,FALSE,Rainy,141,3.068270353
South,Silt,Cotton,565.7916081,26.52725673,FALSE,FALSE,Cloudy,83,3.263930497
West,Silt,Wheat,988.6211136,20.46746115,TRUE,TRUE,Sunny,71,8.067141217
West,Peaty,Maize,903.9866411,30.47103373,FALSE,TRUE,Sunny,125,6.258731736
East,Silt,Barley,545.48332,22.51761492,TRUE,TRUE,Cloudy,127,5.509541794
North,Chalky,Cotton,297.9428148,19.48700751,TRUE,FALSE,Rainy,83,3.370567188
West,Chalky,Barley,426.4745871,28.01060329,TRUE,FALSE,Rainy,97,4.644782718
East,Silt,Soybean,335.9290429,35.4068559,TRUE,FALSE,Sunny,82,4.119183759
South,Loam,Barley,691.3329875,32.82309587,FALSE,FALSE,Rainy,141,3.250475493
South,Peaty,Cotton,664.7339345,33.93823975,FALSE,FALSE,Rainy,128,4.936930334
South,Sandy,Barley,355.9531237,32.50141907,FALSE,TRUE,Rainy,76,3.217446742
South,Peaty,Rice,179.4419634,34.82442099,TRUE,TRUE,Sunny,136,5.047023013
East,Sandy,Barley,854.0862461,22.94059562,FALSE,TRUE,Sunny,92,5.833231555
North,Sandy,Rice,555.9013198,36.57718824,TRUE,TRUE,Sunny,70,6.343709433
East,Peaty,Maize,372.3050245,28.44956125,TRUE,TRUE,Sunny,97,5.289216319
North,Loam,Maize,149.9246492,20.74442571,FALSE,TRUE,Cloudy,69,2.774078828
South,Clay,Maize,353.282979,33.3680153,FALSE,TRUE,Cloudy,146,4.063533832
West,Loam,Maize,829.9936484,30.77929801,TRUE,TRUE,Cloudy,71,6.784401933
West,Sandy,Maize,345.2881828,37.70025613,FALSE,FALSE,Cloudy,113,1.871088822
West,Clay,Cotton,405.1422575,26.25314337,FALSE,FALSE,Rainy,126,2.217634504
North,Clay,Cotton,811.7438957,35.46139109,TRUE,TRUE,Rainy,122,7.625083318
South,Peaty,Cotton,432.2837292,35.50420869,TRUE,FALSE,Rainy,85,4.275586702
East,Sandy,Soybean,533.5875319,35.77930142,TRUE,FALSE,Rainy,139,5.087301818
West,Loam,Barley,925.5066383,38.34371453,FALSE,TRUE,Cloudy,121,7.074512872
North,Loam,Soybean,133.6950947,28.94729261,FALSE,FALSE,Rainy,81,1.430802826
West,Chalky,Wheat,714.3790255,19.72068076,FALSE,FALSE,Cloudy,144,3.857102948
East,Chalky,Wheat,651.2648657,34.45722491,FALSE,TRUE,Sunny,63,6.505769257
South,Peaty,Soybean,779.9592648,32.73887536,TRUE,TRUE,Cloudy,76,8.302263453
East,Silt,Wheat,232.6318278,39.45029593,FALSE,FALSE,Rainy,140,0.959841856
South,Sandy,Cotton,597.8956237,28.19940299,FALSE,TRUE,Cloudy,119,4.747504352
South,Clay,Barley,201.0316086,27.56033092,FALSE,TRUE,Sunny,73,2.455291284
South,Loam,Rice,548.4307375,33.29210462,FALSE,FALSE,Cloudy,147,3.543551404
West,Chalky,Soybean,802.9409296,38.47136289,TRUE,TRUE,Cloudy,95,7.68538898
East,Chalky,Cotton,548.0236099,22.17718483,FALSE,FALSE,Cloudy,134,2.957564054
West,Peaty,Wheat,131.0334059,25.37027126,TRUE,FALSE,Sunny,115,3.23674972
East,Chalky,Cotton,866.9724553,31.95863915,TRUE,FALSE,Cloudy,71,6.680563994
North,Peaty,Maize,680.0866732,34.21978596,TRUE,TRUE,Sunny,142,6.811185819
